Error,Step,Solution,Time
1.000000E-04,9350,29,442
1.000000E-04,9360,29,431
1.000000E-04,9370,29,424
1.000000E-04,9380,29,445
1.000000E-04,9390,29,434
1.000000E-04,9400,29,454
1.000000E-04,9410,29,440
1.000000E-04,9420,29,440
1.000000E-04,9430,29,439
1.000000E-04,9440,29,437
1.000000E-04,9450,29,460
1.000000E-04,9460,29,443
1.000000E-04,9470,29,441
1.000000E-04,9480,29,457
1.000000E-04,9490,29,440
1.000000E-04,9500,29,450
1.000000E-04,9510,29,445
1.000000E-04,9520,29,441
1.000000E-04,9530,29,446
1.000000E-04,9540,29,438
1.000000E-04,9550,29,442
1.000000E-04,9560,29,468
1.000000E-04,9570,29,460
1.000000E-04,9580,29,467
1.000000E-04,9590,29,465
1.000000E-04,9600,29,454
1.000000E-04,9610,29,445
1.000000E-04,9620,29,450
1.000000E-04,9630,29,474
1.000000E-04,9640,29,446
1.000000E-04,9650,29,453
1.000000E-04,9660,29,450
1.000000E-04,9670,29,463
1.000000E-04,9680,29,459
1.000000E-04,9690,29,451
1.000000E-04,9700,29,465
1.000000E-04,9710,29,450
1.000000E-04,9720,29,461
1.000000E-04,9730,29,457
1.000000E-04,9740,29,450
1.000000E-04,9750,29,460
1.000000E-04,9760,29,460
1.000000E-04,9770,29,451
1.000000E-04,9780,29,475
1.000000E-04,9790,29,463
1.000000E-04,9800,29,468
1.000000E-04,9810,29,458
1.000000E-04,9820,29,461
1.000000E-04,9830,29,457
1.000000E-04,9840,29,459
1.000000E-04,9850,29,468
1.000000E-04,9860,29,462
1.000000E-04,9870,29,476
1.000000E-04,9880,29,447
1.000000E-04,9890,29,463
1.000000E-04,9900,29,461
1.000000E-04,9910,29,462
1.000000E-04,9920,29,461
1.000000E-04,9930,29,449
1.000000E-04,9940,29,474
1.000000E-04,9950,29,463
1.000000E-04,9960,29,464
1.000000E-04,9970,29,471
1.000000E-04,9980,29,467
1.000000E-04,9990,29,477
1.000000E-04,10000,29,470
1.000000E-04,10010,29,462
1.000000E-04,10020,29,471
1.000000E-04,10030,29,461
1.000000E-04,10040,29,469
1.000000E-04,10050,29,487
1.000000E-04,10060,29,470
1.000000E-04,10070,29,485
1.000000E-04,10080,29,465
1.000000E-04,10090,29,488
1.000000E-04,10100,29,469
1.000000E-04,10110,29,476
1.000000E-04,10120,29,470
1.000000E-04,10130,29,467
1.000000E-04,10140,29,468
1.000000E-04,10150,29,476
1.000000E-04,10160,29,473
1.000000E-04,10170,29,473
1.000000E-04,10180,29,470
1.000000E-04,10190,29,473
1.000000E-04,10200,29,471
1.000000E-04,10210,29,474
1.000000E-04,10220,29,472
1.000000E-04,10230,29,477
1.000000E-04,10240,29,476
1.000000E-04,10250,29,473
1.000000E-04,10260,29,477
1.000000E-04,10270,29,477
1.000000E-04,10280,29,479
1.000000E-04,10290,29,465
1.000000E-04,10300,29,468
1.000000E-04,10310,29,485
1.000000E-04,10320,29,467
1.000000E-04,10330,29,475
1.000000E-04,10340,29,481
1.000000E-04,10350,29,486
1.000000E-04,10360,29,478
1.000000E-04,10370,29,482
1.000000E-04,10380,29,485
1.000000E-04,10390,29,480
1.000000E-04,10400,29,483
1.000000E-04,10410,29,481
1.000000E-04,10420,29,484
1.000000E-04,10430,29,493
1.000000E-04,10440,29,482
1.000000E-04,10450,29,485
1.000000E-04,10460,29,483
1.000000E-04,10470,29,486
1.000000E-04,10480,29,479
1.000000E-04,10490,29,477
1.000000E-04,10500,29,488
1.000000E-04,10510,29,475
1.000000E-04,10520,29,492
1.000000E-04,10530,29,486
1.000000E-04,10540,29,499
1.000000E-04,10550,29,492
1.000000E-04,10560,29,488
1.000000E-04,10570,29,488
1.000000E-04,10580,29,523
1.000000E-04,10590,29,517
1.000000E-04,10600,29,514
1.000000E-04,10610,29,514
1.000000E-04,10620,29,518
1.000000E-04,10630,29,515
1.000000E-04,10640,29,511
1.000000E-04,10650,29,496
1.000000E-04,10660,29,496
1.000000E-04,10670,29,504
1.000000E-04,10680,29,496
1.000000E-04,10690,29,497
1.000000E-04,10700,29,507
1.000000E-04,10710,29,507
1.000000E-04,10720,29,499
1.000000E-04,10730,29,500
1.000000E-04,10740,29,499
1.000000E-04,10750,29,505
1.000000E-04,10760,29,507
1.000000E-04,10770,29,505
1.000000E-04,10780,29,523
1.000000E-04,10790,29,499
1.000000E-04,10800,29,527
1.000000E-04,10810,29,496
1.000000E-04,10820,29,530
1.000000E-04,10830,29,526
1.000000E-04,10840,29,519
1.000000E-04,10850,29,514
1.000000E-04,10860,29,502
1.000000E-04,10870,29,511
1.000000E-04,10880,29,508
1.000000E-04,10890,29,509
1.000000E-04,10900,29,507
1.000000E-04,10910,29,529
1.000000E-04,10920,29,494
1.000000E-04,10930,29,521
1.000000E-04,10940,29,511
1.000000E-04,10950,29,528
1.000000E-04,10960,29,510
1.000000E-04,10970,29,507
1.000000E-04,10980,29,533
1.000000E-04,10990,29,511
1.000000E-04,11000,29,524
1.000000E-04,11010,29,528
1.000000E-04,11020,29,521
1.000000E-04,11030,29,513
1.000000E-04,11040,29,526
1.000000E-04,11050,29,512
1.000000E-04,11060,29,521
1.000000E-04,11070,29,517
1.000000E-04,11080,29,526
1.000000E-04,11090,29,519
1.000000E-04,11100,29,533
1.000000E-04,11110,29,523
1.000000E-04,11120,29,518
1.000000E-04,11130,29,534
1.000000E-04,11140,29,518
1.000000E-04,11150,29,527
1.000000E-04,11160,29,516
1.000000E-04,11170,29,525
1.000000E-04,11180,29,524
1.000000E-04,11190,29,527
1.000000E-04,11200,29,522
1.000000E-04,11210,29,525
1.000000E-04,11220,29,521
1.000000E-04,11230,29,560
1.000000E-04,11240,29,534
1.000000E-04,11250,29,538
1.000000E-04,11260,29,526
1.000000E-04,11270,29,535
1.000000E-04,11280,29,534
1.000000E-04,11290,29,534
1.000000E-04,11300,29,522
1.000000E-04,11310,29,526
1.000000E-04,11320,29,541
1.000000E-04,11330,29,532
1.000000E-04,11340,29,554
1.000000E-04,11350,29,541
1.000000E-04,11360,29,544
1.000000E-04,11370,29,539
1.000000E-04,11380,29,549
1.000000E-04,11390,29,519
1.000000E-04,11400,29,535
1.000000E-04,11410,29,539
1.000000E-04,11420,29,540
1.000000E-04,11430,29,528
1.000000E-04,11440,29,550
1.000000E-04,11450,29,542
1.000000E-04,11460,29,537
1.000000E-04,11470,29,552
1.000000E-04,11480,29,552
1.000000E-04,11490,29,558
1.000000E-04,11500,29,555
1.000000E-04,11510,29,543
1.000000E-04,11520,29,540
1.000000E-04,11530,29,538
1.000000E-04,11540,29,549
1.000000E-04,11550,29,533
1.000000E-04,11560,29,538
1.000000E-04,11570,29,559
1.000000E-04,11580,29,539
1.000000E-04,11590,29,544
1.000000E-04,11600,29,552
1.000000E-04,11610,29,608
1.000000E-04,11620,29,564
1.000000E-04,11630,29,553
1.000000E-04,11640,29,541
1.000000E-04,11650,29,550
1.000000E-04,11660,29,548
1.000000E-04,11670,29,613
1.000000E-04,11680,29,555
1.000000E-04,11690,29,543
1.000000E-04,11700,29,547
1.000000E-04,11710,29,549
1.000000E-04,11720,29,548
1.000000E-04,11730,29,550
1.000000E-04,11740,29,551
1.000000E-04,11750,29,545
1.000000E-04,11760,29,532
1.000000E-04,11770,29,550
1.000000E-04,11780,29,550
1.000000E-04,11790,29,551
1.000000E-04,11800,29,539
1.000000E-04,11810,29,553
1.000000E-04,11820,29,546
1.000000E-04,11830,29,561
1.000000E-04,11840,29,549
1.000000E-04,11850,29,565
1.000000E-04,11860,29,557
1.000000E-04,11870,29,570
1.000000E-04,11880,29,550
1.000000E-04,11890,29,572
1.000000E-04,11900,29,559
1.000000E-04,11910,29,565
1.000000E-04,11920,29,558
1.000000E-04,11930,29,562
1.000000E-04,11940,29,551
1.000000E-04,11950,29,563
1.000000E-04,11960,29,555
1.000000E-04,11970,29,568
1.000000E-04,11980,29,557
1.000000E-04,11990,29,576
1.000000E-04,12000,29,554
1.000000E-04,12010,29,564
1.000000E-04,12020,29,558
1.000000E-04,12030,29,578
1.000000E-04,12040,29,556
1.000000E-04,12050,29,581
1.000000E-04,12060,29,565
1.000000E-04,12070,29,564
1.000000E-04,12080,29,558
1.000000E-04,12090,29,580
1.000000E-04,12100,29,558
1.000000E-04,12110,29,638
1.000000E-04,12120,29,622
1.000000E-04,12130,29,599
1.000000E-04,12140,29,596
1.000000E-04,12150,29,602
1.000000E-04,12160,29,596
1.000000E-04,12170,29,598
1.000000E-04,12180,29,593
1.000000E-04,12190,29,611
1.000000E-04,12200,29,597
1.000000E-04,12210,29,590
1.000000E-04,12220,29,587
1.000000E-04,12230,29,573
1.000000E-04,12240,29,580
1.000000E-04,12250,29,565
1.000000E-04,12260,29,578
1.000000E-04,12270,29,569
1.000000E-04,12280,29,577
1.000000E-04,12290,29,623
1.000000E-04,12300,29,597
1.000000E-04,12310,29,601
1.000000E-04,12320,29,598
1.000000E-04,12330,29,602
1.000000E-04,12340,29,575
1.000000E-04,12350,29,586
1.000000E-04,12360,29,574
1.000000E-04,12370,29,580
1.000000E-04,12380,29,576
1.000000E-04,12390,29,589
1.000000E-04,12400,29,582
1.000000E-04,12410,29,582
1.000000E-04,12420,29,574
1.000000E-04,12430,29,592
1.000000E-04,12440,29,605
1.000000E-04,12450,29,627
1.000000E-04,12460,29,608
1.000000E-04,12470,29,607
1.000000E-04,12480,29,596
1.000000E-04,12490,29,574
1.000000E-04,12500,29,609
1.000000E-04,12510,29,604
1.000000E-04,12520,29,579
1.000000E-04,12530,29,580
1.000000E-04,12540,29,591
1.000000E-04,12550,29,591
1.000000E-04,12560,29,605
1.000000E-04,12570,29,586
1.000000E-04,12580,29,601
1.000000E-04,12590,29,582
1.000000E-04,12600,29,593
1.000000E-04,12610,29,590
1.000000E-04,12620,29,607
1.000000E-04,12630,29,584
1.000000E-04,12640,29,618
1.000000E-04,12650,29,601
1.000000E-04,12660,29,587
1.000000E-04,12670,29,603
1.000000E-04,12680,29,596
1.000000E-04,12690,29,595
1.000000E-04,12700,29,587
1.000000E-04,12710,29,607
1.000000E-04,12720,29,609
1.000000E-04,12730,29,601
1.000000E-04,12740,29,600
1.000000E-04,12750,29,618
1.000000E-04,12760,29,593
1.000000E-04,12770,29,607
1.000000E-04,12780,29,600
1.000000E-04,12790,29,598
1.000000E-04,12800,29,611
1.000000E-04,12810,29,596
1.000000E-04,12820,29,610
1.000000E-04,12830,29,599
1.000000E-04,12840,29,599
1.000000E-04,12850,29,603
1.000000E-04,12860,29,631
1.000000E-04,12870,29,603
1.000000E-04,12880,29,619
1.000000E-04,12890,29,598
1.000000E-04,12900,29,605
1.000000E-04,12910,29,617
1.000000E-04,12920,29,604
1.000000E-04,12930,29,616
1.000000E-04,12940,29,622
1.000000E-04,12950,29,628
1.000000E-04,12960,29,605
1.000000E-04,12970,29,629
1.000000E-04,12980,29,630
1.000000E-04,12990,29,623
1.000000E-04,13000,29,617
1.000000E-04,13010,29,595
1.000000E-04,13020,29,632
1.000000E-04,13030,29,632
1.000000E-04,13040,29,627
1.000000E-04,13050,29,620
1.000000E-04,13060,29,620
1.000000E-04,13070,29,609
1.000000E-04,13080,29,617
1.000000E-04,13090,29,612
1.000000E-04,13100,29,624
1.000000E-04,13110,29,633
1.000000E-04,13120,29,593
1.000000E-04,13130,29,624
1.000000E-04,13140,29,637
1.000000E-04,13150,29,624
1.000000E-04,13160,29,614
1.000000E-04,13170,29,623
1.000000E-04,13180,29,613
1.000000E-04,13190,29,623
1.000000E-04,13200,29,631
1.000000E-04,13210,29,613
1.000000E-04,13220,29,617
1.000000E-04,13230,29,622
1.000000E-04,13240,29,632
1.000000E-04,13250,29,613
1.000000E-04,13260,29,654
1.000000E-04,13270,29,646
1.000000E-04,13280,29,634
1.000000E-04,13290,29,646
1.000000E-04,13300,29,645
1.000000E-04,13310,29,646
1.000000E-04,13320,29,626
1.000000E-04,13330,29,623
1.000000E-04,13340,29,616
1.000000E-04,13350,29,627
1.000000E-04,13360,29,623
1.000000E-04,13370,29,616
1.000000E-04,13380,29,626
1.000000E-04,13390,29,628
1.000000E-04,13400,29,636
1.000000E-04,13410,29,622
1.000000E-04,13420,29,641
1.000000E-04,13430,29,632
1.000000E-04,13440,29,624
1.000000E-04,13450,29,629
1.000000E-04,13460,29,625
1.000000E-04,13470,29,632
1.000000E-04,13480,29,623
1.000000E-04,13490,29,637
1.000000E-04,13500,29,626
1.000000E-04,13510,29,643
1.000000E-04,13520,29,637
1.000000E-04,13530,29,627
1.000000E-04,13540,29,642
1.000000E-04,13550,29,631
1.000000E-04,13560,29,644
1.000000E-04,13570,29,627
1.000000E-04,13580,29,649
1.000000E-04,13590,29,635
1.000000E-04,13600,29,629
1.000000E-04,13610,29,631
1.000000E-04,13620,29,630
1.000000E-04,13630,29,645
1.000000E-04,13640,29,633
1.000000E-04,13650,29,645
1.000000E-04,13660,29,643
1.000000E-04,13670,29,639
1.000000E-04,13680,29,650
1.000000E-04,13690,29,642
1.000000E-04,13700,29,646
1.000000E-04,13710,29,653
1.000000E-04,13720,29,655
1.000000E-04,13730,29,643
1.000000E-04,13740,29,640
1.000000E-04,13750,29,655
1.000000E-04,13760,29,656
1.000000E-04,13770,29,663
1.000000E-04,13780,29,664
1.000000E-04,13790,29,669
1.000000E-04,13800,29,665
1.000000E-04,13810,29,666
1.000000E-04,13820,29,675
1.000000E-04,13830,29,642
1.000000E-04,13840,29,651
1.000000E-04,13850,29,671
1.000000E-04,13860,29,650
1.000000E-04,13870,29,654
1.000000E-04,13880,29,650
1.000000E-04,13890,29,656
1.000000E-04,13900,29,663
1.000000E-04,13910,29,651
1.000000E-04,13920,29,666
1.000000E-04,13930,29,657
1.000000E-04,13940,29,650
1.000000E-04,13950,29,655
1.000000E-04,13960,29,662
1.000000E-04,13970,29,667
1.000000E-04,13980,29,650
1.000000E-04,13990,29,662
1.000000E-04,14000,29,651
1.000000E-04,14010,29,661
1.000000E-04,14020,29,660
1.000000E-04,14030,29,648
1.000000E-04,14040,29,665
1.000000E-04,14050,29,670
1.000000E-04,14060,29,703
1.000000E-04,14070,29,688
1.000000E-04,14080,29,671
1.000000E-04,14090,29,677
1.000000E-04,14100,29,678
1.000000E-04,14110,29,684
1.000000E-04,14120,29,686
1.000000E-04,14130,29,647
1.000000E-04,14140,29,665
1.000000E-04,14150,29,668
1.000000E-04,14160,29,668
1.000000E-04,14170,29,672
1.000000E-04,14180,29,661
1.000000E-04,14190,29,666
1.000000E-04,14200,29,672
1.000000E-04,14210,29,676
1.000000E-04,14220,29,666
1.000000E-04,14230,29,660
1.000000E-04,14240,29,664
1.000000E-04,14250,29,664
1.000000E-04,14260,29,675
1.000000E-04,14270,29,668
1.000000E-04,14280,29,652
1.000000E-04,14290,29,667
1.000000E-04,14300,29,673
1.000000E-04,14310,29,679
1.000000E-04,14320,29,675
1.000000E-04,14330,29,669
1.000000E-04,14340,29,674
1.000000E-04,14350,29,666
1.000000E-04,14360,29,690
1.000000E-04,14370,29,683
1.000000E-04,14380,29,665
1.000000E-04,14390,29,675
1.000000E-04,14400,29,675
1.000000E-04,14410,29,686
1.000000E-04,14420,29,687
1.000000E-04,14430,29,676
1.000000E-04,14440,29,680
1.000000E-04,14450,29,689
1.000000E-04,14460,29,680
1.000000E-04,14470,29,686
1.000000E-04,14480,29,674
1.000000E-04,14490,29,688
1.000000E-04,14500,29,694
1.000000E-04,14510,29,682
1.000000E-04,14520,29,683
1.000000E-04,14530,29,676
1.000000E-04,14540,29,689
1.000000E-04,14550,29,699
1.000000E-04,14560,29,665
1.000000E-04,14570,29,684
1.000000E-04,14580,29,683
1.000000E-04,14590,29,685
1.000000E-04,14600,29,684
1.000000E-04,14610,29,686
1.000000E-04,14620,29,684
1.000000E-04,14630,29,684
1.000000E-04,14640,29,695
1.000000E-04,14650,29,699
1.000000E-04,14660,29,683
1.000000E-04,14670,29,689
1.000000E-04,14680,29,678
1.000000E-04,14690,29,692
1.000000E-04,14700,29,706
1.000000E-04,14710,29,682
1.000000E-04,14720,29,693
1.000000E-04,14730,29,688
1.000000E-04,14740,29,700
1.000000E-04,14750,29,691
1.000000E-04,14760,29,685
1.000000E-04,14770,29,702
1.000000E-04,14780,29,713
1.000000E-04,14790,29,718
1.000000E-04,14800,29,705
1.000000E-04,14810,29,689
1.000000E-04,14820,29,694
1.000000E-04,14830,29,721
1.000000E-04,14840,29,700
1.000000E-04,14850,29,694
1.000000E-04,14860,29,704
1.000000E-04,14870,29,698
1.000000E-04,14880,29,687
1.000000E-04,14890,29,679
1.000000E-04,14900,29,709
1.000000E-04,14910,29,704
1.000000E-04,14920,29,692
1.000000E-04,14930,29,710
1.000000E-04,14940,29,709
1.000000E-04,14950,29,693
1.000000E-04,14960,29,703
1.000000E-04,14970,29,686
1.000000E-04,14980,29,698
1.000000E-04,14990,29,711
1.000000E-04,15000,29,694
1.000000E-04,15010,29,701
1.000000E-04,15020,29,701
1.000000E-04,15030,29,702
1.000000E-04,15040,29,720
1.000000E-04,15050,29,696
1.000000E-04,15060,29,714
1.000000E-04,15070,29,697
1.000000E-04,15080,29,700
1.000000E-04,15090,29,697
1.000000E-04,15100,29,698
1.000000E-04,15110,29,701
1.000000E-04,15120,29,703
1.000000E-04,15130,29,700
1.000000E-04,15140,29,691
1.000000E-04,15150,29,698
1.000000E-04,15160,29,691
1.000000E-04,15170,29,716
1.000000E-04,15180,29,684
1.000000E-04,15190,29,701
1.000000E-04,15200,29,724
1.000000E-04,15210,29,704
1.000000E-04,15220,29,710
1.000000E-04,15230,29,720
1.000000E-04,15240,29,717
1.000000E-04,15250,29,705
1.000000E-04,15260,29,709
1.000000E-04,15270,29,713
1.000000E-04,15280,29,707
1.000000E-04,15290,29,712
1.000000E-04,15300,29,713
1.000000E-04,15310,29,712
1.000000E-04,15320,29,707
1.000000E-04,15330,29,709
1.000000E-04,15340,29,720
1.000000E-04,15350,29,710
1.000000E-04,15360,29,724
1.000000E-04,15370,29,713
1.000000E-04,15380,29,722
1.000000E-04,15390,29,713
1.000000E-04,15400,29,716
1.000000E-04,15410,29,721
1.000000E-04,15420,29,715
1.000000E-04,15430,29,731
1.000000E-04,15440,29,716
1.000000E-04,15450,29,723
1.000000E-04,15460,29,713
1.000000E-04,15470,29,716
1.000000E-04,15480,29,704
1.000000E-04,15490,29,736
1.000000E-04,15500,29,721
1.000000E-04,15510,29,718
1.000000E-04,15520,29,764
1.000000E-04,15530,29,754
1.000000E-04,15540,29,755
1.000000E-04,15550,29,737
1.000000E-04,15560,29,720
1.000000E-04,15570,29,725
1.000000E-04,15580,29,726
1.000000E-04,15590,29,734
1.000000E-04,15600,29,730
1.000000E-04,15610,29,728
1.000000E-04,15620,29,728
1.000000E-04,15630,29,720
1.000000E-04,15640,29,734
1.000000E-04,15650,29,726
1.000000E-04,15660,29,731
1.000000E-04,15670,29,736
1.000000E-04,15680,29,726
1.000000E-04,15690,29,723
1.000000E-04,15700,29,731
1.000000E-04,15710,29,724
1.000000E-04,15720,29,728
1.000000E-04,15730,29,740
1.000000E-04,15740,29,729
1.000000E-04,15750,29,735
1.000000E-04,15760,29,730
1.000000E-04,15770,29,731
1.000000E-04,15780,29,734
1.000000E-04,15790,29,712
1.000000E-04,15800,29,734
1.000000E-04,15810,29,735
1.000000E-04,15820,29,742
1.000000E-04,15830,29,733
1.000000E-04,15840,29,746
1.000000E-04,15850,29,733
1.000000E-04,15860,29,736
1.000000E-04,15870,29,760
1.000000E-04,15880,29,735
1.000000E-04,15890,29,729
1.000000E-04,15900,29,734
1.000000E-04,15910,29,750
1.000000E-04,15920,29,737
1.000000E-04,15930,29,736
1.000000E-04,15940,29,734
1.000000E-04,15950,29,725
1.000000E-04,15960,29,745
1.000000E-04,15970,29,741
1.000000E-04,15980,29,749
1.000000E-04,15990,29,750
1.000000E-04,16000,29,754
1.000000E-04,16010,29,744
1.000000E-04,16020,29,745
1.000000E-04,16030,29,742
1.000000E-04,16040,29,740
1.000000E-04,16050,29,729
1.000000E-04,16060,29,745
1.000000E-04,16070,29,746
1.000000E-04,16080,29,747
1.000000E-04,16090,29,746
1.000000E-04,16100,29,747
1.000000E-04,16110,29,747
1.000000E-04,16120,29,746
1.000000E-04,16130,29,746
1.000000E-04,16140,29,747
1.000000E-04,16150,29,747
1.000000E-04,16160,29,730
1.000000E-04,16170,29,756
1.000000E-04,16180,29,774
1.000000E-04,16190,29,785
1.000000E-04,16200,29,763
1.000000E-04,16210,29,752
1.000000E-04,16220,29,742
1.000000E-04,16230,29,741
1.000000E-04,16240,29,752
1.000000E-04,16250,29,752
1.000000E-04,16260,29,757
1.000000E-04,16270,29,750
1.000000E-04,16280,29,754
1.000000E-04,16290,29,754
1.000000E-04,16300,29,754
1.000000E-04,16310,29,745
1.000000E-04,16320,29,740
1.000000E-04,16330,29,746
1.000000E-04,16340,29,755
1.000000E-04,16350,29,756
1.000000E-04,16360,29,757
1.000000E-04,16370,29,742
1.000000E-04,16380,29,758
1.000000E-04,16390,29,758
1.000000E-04,16400,29,764
1.000000E-04,16410,29,759
1.000000E-04,16420,29,761
1.000000E-04,16430,29,761
1.000000E-04,16440,29,761
1.000000E-04,16450,29,761
1.000000E-04,16460,29,762
1.000000E-04,16470,29,763
1.000000E-04,16480,29,762
1.000000E-04,16490,29,763
1.000000E-04,16500,29,767
1.000000E-04,16510,29,764
1.000000E-04,16520,29,764
1.000000E-04,16530,29,762
1.000000E-04,16540,29,774
1.000000E-04,16550,29,781
1.000000E-04,16560,29,767
1.000000E-04,16570,29,767
1.000000E-04,16580,29,773
1.000000E-04,16590,29,779
1.000000E-04,16600,29,768
1.000000E-04,16610,29,782
1.000000E-04,16620,29,770
1.000000E-04,16630,29,776
1.000000E-04,16640,29,776
1.000000E-04,16650,29,783
1.000000E-04,16660,29,791
1.000000E-04,16670,29,786
1.000000E-04,16680,29,797
1.000000E-04,16690,29,777
1.000000E-04,16700,29,782
1.000000E-04,16710,29,787
1.000000E-04,16720,29,782
1.000000E-04,16730,29,784
1.000000E-04,16740,29,785
1.000000E-04,16750,29,777
1.000000E-04,16760,29,781
1.000000E-04,16770,29,798
1.000000E-04,16780,29,777
1.000000E-04,16790,29,788
1.000000E-04,16800,29,787
1.000000E-04,16810,29,778
1.000000E-04,16820,29,765
1.000000E-04,16830,29,788
1.000000E-04,16840,29,796
1.000000E-04,16850,29,791
1.000000E-04,16860,29,810
1.000000E-04,16870,29,831
1.000000E-04,16880,29,819
1.000000E-04,16890,29,816
1.000000E-04,16900,29,784
1.000000E-04,16910,29,785
1.000000E-04,16920,29,790
1.000000E-04,16930,29,794
1.000000E-04,16940,29,792
1.000000E-04,16950,29,784
1.000000E-04,16960,29,785
1.000000E-04,16970,29,791
1.000000E-04,16980,29,786
1.000000E-04,16990,29,795
1.000000E-04,17000,29,785
1.000000E-04,17010,29,799
1.000000E-04,17020,29,798
1.000000E-04,17030,29,788
1.000000E-04,17040,29,789
1.000000E-04,17050,29,794
1.000000E-04,17060,29,791
1.000000E-04,17070,29,790
1.000000E-04,17080,29,790
1.000000E-04,17090,29,806
1.000000E-04,17100,29,804
1.000000E-04,17110,29,794
1.000000E-04,17120,29,797
1.000000E-04,17130,29,797
1.000000E-04,17140,29,813
1.000000E-04,17150,29,795
1.000000E-04,17160,29,808
1.000000E-04,17170,29,794
1.000000E-04,17180,29,817
1.000000E-04,17190,29,800
1.000000E-04,17200,29,799
1.000000E-04,17210,29,802
1.000000E-04,17220,29,818
1.000000E-04,17230,29,799
1.000000E-04,17240,29,800
1.000000E-04,17250,29,799
1.000000E-04,17260,29,810
1.000000E-04,17270,29,807
1.000000E-04,17280,29,810
1.000000E-04,17290,29,800
1.000000E-04,17300,29,810
1.000000E-04,17310,29,801
1.000000E-04,17320,29,804
1.000000E-04,17330,29,803
1.000000E-04,17340,29,802
1.000000E-04,17350,29,804
1.000000E-04,17360,29,806
1.000000E-04,17370,29,808
1.000000E-04,17380,29,804
1.000000E-04,17390,29,809
1.000000E-04,17400,29,816
1.000000E-04,17410,29,805
1.000000E-04,17420,29,807
1.000000E-04,17430,29,817
1.000000E-04,17440,29,807
1.000000E-04,17450,29,817
1.000000E-04,17460,29,826
1.000000E-04,17470,29,813
1.000000E-04,17480,29,809
1.000000E-04,17490,29,819
1.000000E-04,17500,29,824
1.000000E-04,17510,29,821
1.000000E-04,17520,29,812
1.000000E-04,17530,29,821
1.000000E-04,17540,29,823
1.000000E-04,17550,29,812
1.000000E-04,17560,29,818
1.000000E-04,17570,29,839
1.000000E-04,17580,29,835
1.000000E-04,17590,29,812
1.000000E-04,17600,29,839
1.000000E-04,17610,29,821
1.000000E-04,17620,29,827
1.000000E-04,17630,29,815
1.000000E-04,17640,29,832
1.000000E-04,17650,29,822
1.000000E-04,17660,29,827
1.000000E-04,17670,29,824
1.000000E-04,17680,29,833
1.000000E-04,17690,29,838
1.000000E-04,17700,29,831
1.000000E-04,17710,29,825
1.000000E-04,17720,29,831
1.000000E-04,17730,29,832
1.000000E-04,17740,29,808
1.000000E-04,17750,29,834
1.000000E-04,17760,29,826
1.000000E-04,17770,29,827
1.000000E-04,17780,29,835
1.000000E-04,17790,29,833
1.000000E-04,17800,29,824
1.000000E-04,17810,29,831
